,artikelnr:,text:,jci1.0:,jci1.3:,versie:,tags,verbs
10,/Hoofdstuk1/Artikel11,"Ieder heeft, behoudens bij of krachtens de wet te stellen beperkingen, recht op onaantastbaarheid van zijn lichaam.",1.0:c:BWBR0001840&artikel=11&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=11&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('Ieder', 'PRP')], ['VP', ('heeft', 'VBZ')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('stellen', 'VB')], ['NP', ('beperkingen', 'NNS')], ['NP', ('recht', 'NN')], ['PP', ('op', 'IN')], ['NP', ('onaantastbaarheid', 'NN'), ('van', 'NNS')], ['VP', ('zijn', 'MD')], ['NP', ('lichaam', 'NN')]]","{'hebben': 'heeft', 'stellen': 'stellen'}"
11,/Hoofdstuk1/Artikel12," $ Lid1 :  $  Het binnentreden in een woning zonder toestemming van de bewoner is alleen geoorloofd in de gevallen bij of krachtens de wet bepaald, door hen die daartoe bij of krachtens de wet zijn aangewezen.  $ Lid2 :  $  Voor het binnentreden overeenkomstig het eerste lid zijn voorafgaande legitimatie en mededeling van het doel van het binnentreden vereist, behoudens bij de wet gestelde uitzonderingen.  $ Lid3 :  $  Aan de bewoner wordt zo spoedig mogelijk een schriftelijk verslag van het binnentreden verstrekt. Indien het binnentreden in het belang van de nationale veiligheid of dat van de strafvordering heeft plaatsgevonden, kan volgens bij de wet te stellen regels de verstrekking van het verslag worden uitgesteld. In de bij de wet te bepalen gevallen kan de verstrekking achterwege worden gelaten, indien het belang van de nationale veiligheid zich tegen verstrekking blijvend verzet.",1.0:c:BWBR0001840&artikel=12&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=12&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'PRP'), ('binnentreden', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('een', 'DT'), ('woning', 'NN')], ['PP', ('zonder', 'IN')], ['NP', ('toestemming', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('bewoner', 'NN')], ['VP', ('is', 'MD'), ('alleen', 'RB'), ('geoorloofd', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['ADVP', ('bepaald', 'RB')], ['PP', ('door', 'IN')], ['NP', ('hen', 'PRP'), ('die', 'PRP')], ['ADVP', ('daartoe', 'RB')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN'), ('zijn', 'PRP')], ['VP', ('aangewezen', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['PP', ('Voor', 'IN')], ['NP', ('het', 'DT'), ('binnentreden', 'NN'), ('overeenkomstig', 'NN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN'), ('zijn', 'PRP$')], ['VP', ('voorafgaande', 'VBG')], ['NP', ('legitimatie', 'NN'), ('en', 'CC'), ('mededeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('doel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('binnentreden', 'NN')], ['VP', ('vereist', 'VBN')], ['PP', ('bij', 'IN')], ['ADJP', ('wet', 'JJ')], ['VP', ('gestelde', 'VBN')], ['NP', ('uitzonderingen', 'NNS')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['PP', ('Aan', 'IN')], ['NP', ('de', 'DT'), ('bewoner', 'NN')], ['VP', ('wordt', 'MD')], ['ADJP', ('zo', 'RB'), ('spoedig', 'JJ'), ('mogelijk', 'JJ')], ['NP', ('een', 'DT'), ('schriftelijk', 'JJ'), ('verslag', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('binnentreden', 'NN'), ('verstrekt', 'NN')], ['NP', ('het', 'DT'), ('binnentreden', 'NN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('belang', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('nationale', 'JJ'), ('veiligheid', 'NN')], ['NP', ('dat', 'PRP')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('strafvordering', 'NN')], ['VP', ('heeft', 'MD'), ('plaatsgevonden', 'VBN')], ['VP', ('kan', 'MD')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('stellen', 'VB')], ['NP', ('regels', 'NNS'), ('de', 'DT'), ('verstrekking', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('verslag', 'NN')], ['VP', ('worden', 'MD'), ('uitgesteld', 'VBN')], ['PP', ('In', 'IN')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('bepalen', 'VB')], ['NP', ('gevallen', 'NNS')], ['VP', ('kan', 'MD')], ['NP', ('de', 'DT'), ('verstrekking', 'NN')], ['VP', ('achterwege', 'RB'), ('worden', 'MD'), ('gelaten', 'VBN')], ['NP', ('het', 'DT'), ('belang', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('nationale', 'JJ'), ('veiligheid', 'NN'), ('zich', 'PRP')], ['PP', ('tegen', 'IN')], ['NP', ('verstrekking', 'NN')], ['VP', ('blijvend', 'VBG')], ['NP', ('verzet', 'NN')]]","{'oorloven': 'geoorloofd', 'aanwijzen': 'aangewezen', 'voorafganen': 'voorafgaande', 'vereisen': 'vereist', 'gestelen': 'gestelde', 'plaatsvinden': 'plaatsgevonden', 'stellen': 'stellen', 'uitstellen': 'uitgesteld', 'bepalen': 'bepalen', 'laten': 'gelaten', 'blijven': 'blijvend'}"
12,/Hoofdstuk1/Artikel13," $ Lid1 :  $  Het briefgeheim is onschendbaar, behalve, in de gevallen bij de wet bepaald, op last van de rechter.  $ Lid2 :  $  Het telefoon- en telegraafgeheim is onschendbaar, behalve, in de gevallen bij de wet bepaald, door of met machtiging van hen die daartoe bij de wet zijn aangewezen.",1.0:c:BWBR0001840&artikel=13&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=13&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'DT'), ('briefgeheim', 'NN')], ['VP', ('is', 'MD')], ['ADJP', ('onschendbaar', 'JJ')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['ADVP', ('bepaald', 'RB')], ['PP', ('op', 'IN')], ['NP', ('last', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('rechter', 'NN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'DT'), ('telefoon', 'NN')], ['NP', ('telegraafgeheim', 'NN')], ['VP', ('is', 'MD')], ['ADJP', ('onschendbaar', 'JJ')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['ADVP', ('bepaald', 'RB')], ['PP', ('door', 'IN')], ['PP', ('met', 'IN')], ['NP', ('machtiging', 'NN')], ['PP', ('van', 'IN')], ['NP', ('hen', 'PRP'), ('die', 'PRP')], ['ADVP', ('daartoe', 'RB')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN'), ('zijn', 'PRP')], ['VP', ('aangewezen', 'VBN')]]",{'aanwijzen': 'aangewezen'}
13,/Hoofdstuk1/Artikel14," $ Lid1 :  $  Onteigening kan alleen geschieden in het algemeen belang en tegen vooraf verzekerde schadeloosstelling, een en ander naar bij of krachtens de wet te stellen voorschriften.  $ Lid2 :  $  De schadeloosstelling behoeft niet vooraf verzekerd te zijn, wanneer in geval van nood onverwijld onteigening geboden is.  $ Lid3 :  $  In de gevallen bij of krachtens de wet bepaald bestaat recht op schadeloosstelling of tegemoetkoming in de schade, indien in het algemeen belang eigendom door het bevoegd gezag wordt vernietigd of onbruikbaar gemaakt of de uitoefening van het eigendomsrecht wordt beperkt.",1.0:c:BWBR0001840&artikel=14&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=14&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Onteigening', 'NNP')], ['VP', ('kan', 'MD')], ['ADVP', ('alleen', 'RB')], ['NP', ('geschieden', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('algemeen', 'NN'), ('belang', 'NN')], ['PP', ('tegen', 'IN')], ['NP', ('vooraf', 'NN'), ('verzekerde', 'JJ'), ('schadeloosstelling', 'NN')], ['NP', ('een', 'DT'), ('en', 'CC'), ('ander', 'PRP')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('stellen', 'VB')], ['NP', ('voorschriften', 'NNS')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('schadeloosstelling', 'NN')], ['VP', ('behoeft', 'MD')], ['ADJP', ('niet', 'RB'), ('vooraf', 'JJ')], ['VP', ('verzekerd', 'VBN')], ['VP', ('zijn', 'MD')], ['NP', ('wanneer', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('geval', 'NN')], ['PP', ('van', 'IN')], ['NP', ('nood', 'NN'), ('onverwijld', 'NN'), ('onteigening', 'NN')], ['VP', ('geboden', 'VBN')], ['VP', ('is', 'MD')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['PP', ('In', 'IN')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('bepaald', 'RB'), ('bestaat', 'VBZ')], ['NP', ('recht', 'NN')], ['PP', ('op', 'IN')], ['NP', ('schadeloosstelling', 'NN'), ('of', 'CC'), ('tegemoetkoming', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('schade', 'NN')], ['NP', ('indien', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('algemeen', 'NN'), ('belang', 'NN'), ('eigendom', 'NN')], ['PP', ('door', 'IN')], ['VP', ('bevoegd', 'VBN')], ['NP', ('gezag', 'NN')], ['VP', ('wordt', 'MD'), ('vernietigd', 'VBN')], ['ADJP', ('onbruikbaar', 'JJ')], ['VP', ('gemaakt', 'VBN')], ['NP', ('de', 'DT'), ('uitoefening', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('eigendomsrecht', 'NN')], ['VP', ('wordt', 'MD'), ('beperkt', 'VBN')]]","{'stellen': 'stellen', 'verzekeren': 'verzekerd', 'gebieden': 'geboden', 'bestaan': 'bestaat', 'bevoegden': 'bevoegd', 'vernietigen': 'vernietigd', 'maken': 'gemaakt', 'beperken': 'beperkt'}"
14,/Hoofdstuk1/Artikel15," $ Lid1 :  $  Buiten de gevallen bij of krachtens de wet bepaald mag niemand zijn vrijheid worden ontnomen.  $ Lid2 :  $  Hij aan wie anders dan op rechterlijk bevel zijn vrijheid is ontnomen, kan aan de rechter zijn invrijheidstelling verzoeken. Hij wordt in dat geval door de rechter gehoord binnen een bij de wet te bepalen termijn. De rechter gelast de onmiddellijke invrijheidstelling, indien hij de vrijheidsontneming onrechtmatig oordeelt.  $ Lid3 :  $  De berechting van hem aan wie met het oog daarop zijn vrijheid is ontnomen, vindt binnen een redelijke termijn plaats.  $ Lid4 :  $  Hij aan wie rechtmatig zijn vrijheid is ontnomen, kan worden beperkt in de uitoefening van grondrechten voor zover deze zich niet met de vrijheidsontneming verdraagt.",1.0:c:BWBR0001840&artikel=15&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=15&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['ADVP', ('Buiten', 'RB')], ['NP', ('de', 'DT'), ('gevallen', 'NNS')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['ADVP', ('bepaald', 'RB')], ['VP', ('mag', 'MD')], ['NP', ('niemand', 'DT'), ('zijn', 'PRP$'), ('vrijheid', 'NN')], ['VP', ('worden', 'MD'), ('ontnomen', 'VBN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Hij', 'PRP')], ['PP', ('aan', 'IN')], ['NP', ('wie', 'PRP')], ['ADVP', ('anders', 'RB'), ('dan', 'RB')], ['PP', ('op', 'IN')], ['NP', ('rechterlijk', 'JJ'), ('bevel', 'NN'), ('zijn', 'PRP$'), ('vrijheid', 'NN')], ['VP', ('is', 'MD'), ('ontnomen', 'VBN')], ['VP', ('kan', 'MD')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('rechter', 'NN'), ('zijn', 'PRP$'), ('invrijheidstelling', 'NN')], ['VP', ('verzoeken', 'VB')], ['NP', ('Hij', 'PRP')], ['VP', ('wordt', 'MD')], ['NP', ('dat', 'PRP'), ('geval', 'NN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('rechter', 'NN')], ['VP', ('gehoord', 'VBN')], ['ADVP', ('binnen', 'RB')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('bepalen', 'VB')], ['NP', ('termijn', 'NN')], ['NP', ('De', 'DT'), ('rechter', 'NN'), ('gelast', 'NN')], ['NP', ('de', 'DT'), ('onmiddellijke', 'JJ'), ('invrijheidstelling', 'NN')], ['NP', ('hij', 'PRP')], ['NP', ('de', 'DT'), ('vrijheidsontneming', 'NN')], ['ADJP', ('onrechtmatig', 'JJ')], ['VP', ('oordeelt', 'VBZ')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('berechting', 'NN')], ['PP', ('van', 'IN')], ['NP', ('hem', 'PRP')], ['PP', ('aan', 'IN')], ['NP', ('wie', 'PRP')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('oog', 'NN')], ['ADVP', ('daarop', 'RB')], ['NP', ('zijn', 'PRP$'), ('vrijheid', 'NN')], ['VP', ('is', 'MD'), ('ontnomen', 'VBN')], ['VP', ('vindt', 'VBZ')], ['ADVP', ('binnen', 'RB')], ['NP', ('een', 'DT'), ('redelijke', 'JJ'), ('termijn', 'NN'), ('plaats', 'NN')], ['NP', ('$', 'CD'), ('Lid4', 'NNP')], ['NP', ('$', 'CD'), ('Hij', 'PRP')], ['PP', ('aan', 'IN')], ['NP', ('wie', 'PRP'), ('rechtmatig', 'JJ'), ('zijn', 'PRP$'), ('vrijheid', 'NN')], ['VP', ('is', 'MD'), ('ontnomen', 'VBN')], ['VP', ('kan', 'MD'), ('worden', 'MD'), ('beperkt', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('uitoefening', 'NN')], ['PP', ('van', 'IN')], ['NP', ('grondrechten', 'NNS')], ['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('deze', 'PRP'), ('zich', 'PRP')], ['ADVP', ('niet', 'RB')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('vrijheidsontneming', 'NN')], ['VP', ('verdraagt', 'VBZ')]]","{'ontnemen': 'ontnomen', 'verzoeken': 'verzoeken', 'horen': 'gehoord', 'bepalen': 'bepalen', 'oordelen': 'oordeelt', 'vinden': 'vindt', 'beperken': 'beperkt', 'verdragen': 'verdraagt'}"
15,/Hoofdstuk1/Artikel16,Geen feit is strafbaar dan uit kracht van een daaraan voorafgegane wettelijke strafbepaling.,1.0:c:BWBR0001840&artikel=16&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=16&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('Geen', 'PRP'), ('feit', 'NN')], ['VP', ('is', 'MD')], ['ADJP', ('strafbaar', 'JJ')], ['PP', ('uit', 'IN')], ['NP', ('kracht', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('daaraan', 'RB'), ('voorafgegane', 'NN')], ['NP', ('wettelijke', 'JJ'), ('strafbepaling', 'NN')]]",{}
16,/Hoofdstuk1/Artikel17,Niemand kan tegen zijn wil worden afgehouden van de rechter die de wet hem toekent.,1.0:c:BWBR0001840&artikel=17&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=17&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('Niemand', 'PRP')], ['VP', ('kan', 'MD')], ['NP', ('tegen', 'NNS')], ['VP', ('zijn', 'MD'), ('wil', 'MD'), ('worden', 'MD'), ('afgehouden', 'VBN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('rechter', 'NN'), ('die', 'PRP')], ['NP', ('de', 'DT'), ('wet', 'NN'), ('hem', 'PRP')], ['VP', ('toekent', 'VBZ')]]","{'afhouden': 'afgehouden', 'toekennen': 'toekent'}"
17,/Hoofdstuk1/Artikel18, $ Lid1 :  $  Ieder kan zich in rechte en in administratief beroep doen bijstaan.  $ Lid2 :  $  De wet stelt regels omtrent het verlenen van rechtsbijstand aan minder draagkrachtigen.,1.0:c:BWBR0001840&artikel=18&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=18&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Ieder', 'NNP')], ['VP', ('kan', 'MD')], ['NP', ('zich', 'PRP')], ['PP', ('in', 'IN')], ['ADJP', ('rechte', 'JJ')], ['PP', ('in', 'IN')], ['NP', ('administratief', 'NN'), ('beroep', 'NN')], ['VP', ('doen', 'VB')], ['NP', ('bijstaan', 'NN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('wet', 'NN')], ['VP', ('stelt', 'VBP')], ['NP', ('regels', 'NNS')], ['PP', ('omtrent', 'IN')], ['VP', ('verlenen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('rechtsbijstand', 'NN')], ['PP', ('aan', 'IN')], ['ADJP', ('draagkrachtigen', 'JJ')]]","{'doen': 'doen', 'stellen': 'stelt', 'verlenen': 'verlenen'}"
18,/Hoofdstuk1/Artikel19," $ Lid1 :  $  Bevordering van voldoende werkgelegenheid is voorwerp van zorg der overheid.  $ Lid2 :  $  De wet stelt regels omtrent de rechtspositie van hen die arbeid verrichten en omtrent hun bescherming daarbij, alsmede omtrent medezeggenschap.  $ Lid3 :  $  Het recht van iedere Nederlander op vrije keuze van arbeid wordt erkend, behoudens de beperkingen bij of krachtens de wet gesteld.",1.0:c:BWBR0001840&artikel=19&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=19&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('Bevordering', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('voldoende', 'PRP'), ('werkgelegenheid', 'NN')], ['VP', ('is', 'MD')], ['NP', ('voorwerp', 'NN')], ['PP', ('van', 'IN')], ['NP', ('zorg', 'NN'), ('der', 'DT'), ('overheid', 'NN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('wet', 'NN')], ['VP', ('stelt', 'VBP')], ['NP', ('regels', 'NNS')], ['PP', ('omtrent', 'IN')], ['NP', ('de', 'DT'), ('rechtspositie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('hen', 'PRP'), ('die', 'PRP'), ('arbeid', 'NN')], ['VP', ('verrichten', 'VBP')], ['PP', ('omtrent', 'IN')], ['NP', ('hun', 'PRP$'), ('bescherming', 'NN')], ['ADVP', ('daarbij', 'RB')], ['PP', ('omtrent', 'IN')], ['NP', ('medezeggenschap', 'NN')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('$', 'CD'), ('Het', 'DT'), ('recht', 'NN')], ['PP', ('van', 'IN')], ['NP', ('iedere', 'PRP'), ('Nederlander', 'NN')], ['PP', ('op', 'IN')], ['NP', ('vrije', 'JJ'), ('keuze', 'NN')], ['PP', ('van', 'IN')], ['NP', ('arbeid', 'NN')], ['VP', ('wordt', 'MD'), ('erkend', 'VBN')], ['PP', ('behoudens', 'IN')], ['NP', ('de', 'DT'), ('beperkingen', 'NNS')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('gesteld', 'VBN')]]","{'stellen': 'gesteld', 'verrichten': 'verrichten', 'erkennen': 'erkend'}"
19,/Hoofdstuk1/Artikel20," $ Lid1 :  $  De bestaanszekerheid der bevolking en spreiding van welvaart zijn voorwerp van zorg der overheid.  $ Lid2 :  $  De wet stelt regels omtrent de aanspraken op sociale zekerheid.  $ Lid3 :  $  Nederlanders hier te lande, die niet in het bestaan kunnen voorzien, hebben een bij de wet te regelen recht op bijstand van overheidswege.",1.0:c:BWBR0001840&artikel=20&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=20&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('bestaanszekerheid', 'NN')], ['NP', ('der', 'DT'), ('bevolking', 'NN')], ['NP', ('spreiding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('welvaart', 'NN'), ('zijn', 'PRP$'), ('voorwerp', 'NN')], ['PP', ('van', 'IN')], ['NP', ('zorg', 'NN'), ('der', 'DT'), ('overheid', 'NN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('wet', 'NN')], ['VP', ('stelt', 'VBP')], ['NP', ('regels', 'NNS')], ['PP', ('omtrent', 'IN')], ['NP', ('de', 'DT'), ('aanspraken', 'NNS')], ['PP', ('op', 'IN')], ['NP', ('sociale', 'JJ'), ('zekerheid', 'NN')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('$', 'CD'), ('Nederlanders', 'NNS')], ['VP', ('hier', 'RB'), ('te', 'TO'), ('lande', 'VBG')], ['NP', ('die', 'PRP')], ['ADVP', ('niet', 'RB')], ['PP', ('in', 'IN')], ['VP', ('bestaan', 'VB'), ('kunnen', 'MD'), ('voorzien', 'VB')], ['VP', ('hebben', 'MD')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('te', 'TO'), ('regelen', 'VB')], ['NP', ('recht', 'NN')], ['PP', ('op', 'IN')], ['NP', ('bijstand', 'NN')], ['PP', ('van', 'IN')], ['ADVP', ('overheidswege', 'RB')]]","{'stellen': 'stelt', 'lannen': 'lande', 'bestaan': 'bestaan', 'voorzien': 'voorzien', 'regelen': 'regelen'}"
20,/Hoofdstuk1/Artikel21,De zorg van de overheid is gericht op de bewoonbaarheid van het land en de bescherming en verbetering van het leefmilieu.,1.0:c:BWBR0001840&artikel=21&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=21&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('De', 'DT'), ('zorg', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('overheid', 'NN')], ['VP', ('is', 'MD'), ('gericht', 'VBN')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('bewoonbaarheid', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('land', 'NN')], ['NP', ('de', 'DT'), ('bescherming', 'NN')], ['NP', ('verbetering', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('leefmilieu', 'NN')]]",{'richten': 'gericht'}
21,/Hoofdstuk1/Artikel22, $ Lid1 :  $  De overheid treft maatregelen ter bevordering van de volksgezondheid.  $ Lid2 :  $  Bevordering van voldoende woongelegenheid is voorwerp van zorg der overheid.  $ Lid3 :  $  Zij schept voorwaarden voor maatschappelijke en culturele ontplooiing en voor vrijetijdsbesteding.,1.0:c:BWBR0001840&artikel=22&g=2018-12-21,jci1.3:c:BWBR0001840&hoofdstuk=1&artikel=22&z=2018-12-21&g=2018-12-21,21-12-2018,"[['NP', ('$', 'CD'), ('Lid1', 'NNP')], ['NP', ('$', 'CD'), ('De', 'DT'), ('overheid', 'NN')], ['VP', ('treft', 'VBZ')], ['NP', ('maatregelen', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('bevordering', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('volksgezondheid', 'NN')], ['NP', ('$', 'CD'), ('Lid2', 'NNP')], ['NP', ('$', 'CD'), ('Bevordering', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('voldoende', 'PRP'), ('woongelegenheid', 'NN')], ['VP', ('is', 'MD')], ['NP', ('voorwerp', 'NN')], ['PP', ('van', 'IN')], ['NP', ('zorg', 'NN'), ('der', 'DT'), ('overheid', 'NN')], ['NP', ('$', 'CD'), ('Lid3', 'NNP')], ['NP', ('$', 'CD'), ('Zij', 'PRP')], ['VP', ('schept', 'VBZ')], ['NP', ('voorwaarden', 'NNS')], ['PP', ('voor', 'IN')], ['NP', ('maatschappelijke', 'JJ'), ('en', 'CC'), ('culturele', 'JJ'), ('ontplooiing', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('vrijetijdsbesteding', 'NN')]]","{'treffen': 'treft', 'scheppen': 'schept'}"
